,State Abbreviation,Average Household Income 2020/2021,"Percent Change in Household Income, 1984-2019","Average Yearly Percent Change in Household Income, 1984-2019",MinWage,City,"Percent Change in Housing Prices, 2000-2019","Average Yearly Percent Change in Housing Prices, 2000-2019",Average House Price 2020/2021,County Name,Violent Crime Total,Property Crime Total,Property Crime Per Capita,Violent Crime Per Capita,Total Crime Per Capita,State,County,TotalPop,Men,Women,VotingAgeCitizen,Employed,Hispanic,White,Black,Native,Asian,Pacific,Income,IncomePerCap,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
41,AR,-1.658111408,1.736418897,1.736418897,0.23536452,Bentonville,-0.231539361,-0.231539361,-0.155772824,Benton County,0.008361303,-0.00318191,-0.26312041,0.091939523,-0.218948814,Arkansas,Benton County,-0.337661126,-0.335622931,-0.339614785,-0.362727163,-0.342488657,0.198168497,0.279686582,-0.748202516,0.180528412,-0.103701263,1.35436142,-0.015430204,-0.027345779,-0.666350069,-0.528416101,0.127745276,-1.472155155,1.315996045,-0.264798577,0.252607891,1.023199355,-0.382275321,-0.631536219,-0.571717722,-0.951186651,-0.484592065,-1.309072481,1.300942954,-1.425547655,-0.189782822,-0.568693926,-1.64804701
42,AR,-1.658111408,1.736418897,1.736418897,0.23536452,Berryville,-0.148961465,-0.148961465,-0.5924807,Carroll County,-0.127794441,-0.167517359,0.429643261,-0.113398233,0.363953097,Arkansas,Carroll County,-0.480543707,-0.479369326,-0.481649196,-0.511883875,-0.487497847,-0.067840111,0.687067491,-0.83570519,-0.090714646,-0.549274101,1.35436142,-1.238984354,-1.117672005,0.236103976,0.651874292,-0.87922067,0.243212068,-0.710909623,0.324780833,1.286925093,-0.032308469,0.415252763,-0.661768532,1.222974084,-1.285312351,0.886621382,-1.495428501,-0.749822232,-0.14503676,1.904970939,-0.263731739,-0.956953905
43,AR,-1.658111408,1.736418897,1.736418897,0.23536452,Blytheville,-1.068762181,-1.068762181,-0.716529625,Mississippi County,-0.005549346,-0.042632469,1.934002422,3.074570027,2.254033785,Arkansas,Mississippi County,-0.470497838,-0.469791241,-0.471150186,-0.500384511,-0.479646354,-0.648026455,-0.65979411,2.45150865,-0.287365863,-0.706304175,-0.344794197,-1.461490778,-1.351461625,2.072514568,2.581315989,-1.733496356,0.281485982,-0.918678997,1.003411299,2.204112324,0.374140812,2.575018257,-0.564593242,-0.984969124,-0.131059932,-1.703448463,-1.870441232,-0.724214342,0.993195147,-0.254521349,0.19371154,2.675954444
44,AR,-1.658111408,1.736418897,1.736418897,0.23536452,Bono,-0.197680907,-0.197680907,-0.57384663,Greene County,-0.134538998,-0.197168097,-0.681772936,-0.244422766,-0.650314124,Arkansas,Greene County,-0.470075009,-0.468786293,-0.471292167,-0.49855367,-0.477207977,-0.742926823,1.246257848,-0.790600719,-0.192430793,-0.722007183,0.311697746,-0.88397687,-1.133232383,0.42697208,0.709694695,-1.114837539,-1.106813252,-0.540077027,0.195810337,2.418519729,1.325673239,-0.362460959,-0.646652376,-0.860993703,-0.546185802,-1.474912888,-1.329778706,0.020548457,-0.251746001,0.434481544,-0.339972286,0.336510893
45,AR,-1.658111408,1.736418897,1.736418897,0.23536452,Bradford,-0.73503222,-0.73503222,-0.76245709,Jackson County,-0.135382068,-0.199303955,-0.337443821,0.907371597,-0.145180936,Arkansas,Jackson County,-0.487146353,-0.485920913,-0.488300914,-0.518367124,-0.495121955,-0.735018459,0.453986318,0.506603864,-0.260241557,-0.773041957,-0.422028543,-1.544855969,-1.105269244,1.803816752,2.710783412,-1.861177005,0.06228084,-1.338834842,2.044387445,2.029409994,0.840454717,-0.03057039,-0.631536219,-0.677982368,-0.293060271,-0.473709419,-1.329778706,-0.638854709,0.474893118,0.277259407,3.853257778,-0.200487128
46,AR,-1.658111408,1.736418897,1.736418897,0.23536452,Brookland,1.279526089,1.279526089,-0.537326008,Craighead County,-0.135382068,-0.194278406,-0.66889876,-0.564503637,-0.693815195,Arkansas,Craighead County,-0.431778643,-0.431271693,-0.432240023,-0.455256883,-0.438254137,-0.565348104,0.364025164,0.354150753,-0.233117251,-0.580680115,0.157229054,-0.88442286,-0.789966596,1.014401099,1.05410318,-0.331641803,-0.094294262,-0.516991541,0.115971458,0.699289984,0.34735927,1.316806249,-0.605622809,0.048159382,-0.951186651,-0.658714408,-1.812923942,-0.011461405,0.015027102,-0.009439783,0.041230447,-0.037052948
47,AR,-1.658111408,1.736418897,1.736418897,0.23536452,Bryant,-0.722129282,-0.722129282,-0.467671358,Saline County,-0.107982305,-0.005694685,1.160874904,-0.329194402,0.979384661,Arkansas,Saline County,-0.424121793,-0.422846189,-0.425329473,-0.443562857,-0.428188977,-0.638680206,0.888968945,-0.377443765,-0.192430793,-0.572828612,0.041377534,-0.095425086,-0.320431255,-1.188920994,-1.062626342,-0.046005711,-0.99199151,1.634575752,0.275649215,-0.247676053,1.199642454,-0.060291933,-0.650971277,-1.268341515,-0.606935929,-0.952545861,0.225488818,-0.056275213,0.558736093,-0.83254391,-0.873656112,-1.185761757
48,AR,-1.658111408,1.736418897,1.736418897,0.23536452,Cabot,-1.204286979,-1.204286979,-0.49701887,Lonoke County,-0.056555058,-0.099295533,-0.146322299,0.320165165,-0.075516919,Arkansas,Lonoke County,-0.452619101,-0.451412091,-0.453758218,-0.47921355,-0.459172281,-0.63652338,0.699846064,-0.022922624,-0.17886864,-0.657232277,-0.190325505,-0.418607335,-0.725118567,-0.299438568,-0.138756866,-0.186849314,-0.737991901,-0.253817001,0.840662816,0.266504668,1.294165543,-0.892495151,-0.627217318,-0.164369911,-0.94106163,-1.268142607,0.046034873,-0.58977292,1.05163116,-0.610583247,-0.416212832,-0.788850177
49,AR,-1.658111408,1.736418897,1.736418897,0.23536452,Camden,-0.793555441,-0.793555441,-0.775907207,Ouachita County,-0.02957683,-0.114120902,0.974570393,3.152605679,1.411303687,Arkansas,Ouachita County,-0.482714614,-0.482072066,-0.483303958,-0.513442191,-0.490320105,-0.796128545,-0.791668984,2.926007684,-0.209383484,-0.765190453,-0.422028543,-1.696235998,-1.359565812,2.209643109,2.469446079,-0.630440848,-0.153444856,-1.435793883,0.16203235,1.548978588,1.163408603,-0.109827839,-0.489012461,-0.359188429,-0.920811587,-1.855805512,-0.807521712,-1.917115214,2.449014081,-0.222152086,-1.331099392,0.864169817
50,AR,-1.658111408,1.736418897,1.736418897,0.23536452,Cammack Village,0.391463342,0.391463342,-0.341923066,Pulaski County,-0.138332812,-0.197545013,0.311924552,-0.651854814,0.166402744,Arkansas,Pulaski County,-0.24772216,-0.253157634,-0.242431098,-0.237616252,-0.25862481,-0.52149263,-0.999704154,2.691464435,-0.233117251,-0.43346442,-0.306177024,-0.684831696,-0.358551577,0.858741674,0.893211625,0.21462077,0.330198236,0.872754715,-0.716195313,-0.422378382,0.533254678,0.405345581,-0.266589019,-0.642560819,-0.313310314,-0.86548469,-1.30677179,-0.845851819,1.458142555,-0.855664812,0.65115482,0.103033492
51,AR,-1.658111408,1.736418897,1.736418897,0.23536452,Caraway,-0.802234955,-0.802234955,-0.769992321,Craighead County,-0.138754347,-0.198298845,-0.471478918,-0.882265826,-0.572241043,Arkansas,Craighead County,-0.431778643,-0.431271693,-0.432240023,-0.455256883,-0.438254137,-0.565348104,0.364025164,0.354150753,-0.233117251,-0.580680115,0.157229054,-0.88442286,-0.789966596,1.014401099,1.05410318,-0.331641803,-0.094294262,-0.516991541,0.115971458,0.699289984,0.34735927,1.316806249,-0.605622809,0.048159382,-0.951186651,-0.658714408,-1.812923942,-0.011461405,0.015027102,-0.009439783,0.041230447,-0.037052948
52,AR,-1.658111408,1.736418897,1.736418897,0.23536452,Carlisle,-0.804193909,-0.804193909,-0.663253267,Lonoke County,-0.13032365,-0.184729863,0.860664925,0.647941553,0.879366017,Arkansas,Lonoke County,-0.452619101,-0.451412091,-0.453758218,-0.47921355,-0.459172281,-0.63652338,0.699846064,-0.022922624,-0.17886864,-0.657232277,-0.190325505,-0.418607335,-0.725118567,-0.299438568,-0.138756866,-0.186849314,-0.737991901,-0.253817001,0.840662816,0.266504668,1.294165543,-0.892495151,-0.627217318,-0.164369911,-0.94106163,-1.268142607,0.046034873,-0.58977292,1.05163116,-0.610583247,-0.416212832,-0.788850177
53,AR,-1.658111408,1.736418897,1.736418897,0.23536452,Charleston,0.125132117,0.125132117,-0.641946734,Franklin County,-0.13200979,-0.193022019,-0.245512837,0.172530322,-0.189391613,Arkansas,Franklin County,-0.486907833,-0.485792704,-0.487955387,-0.518630429,-0.493920824,-0.720639616,1.157830123,-0.78879654,0.217824333,-0.641529269,0.079994707,-1.184184358,-1.381609782,1.520294229,2.040820921,-1.114837539,-0.95023815,0.180190135,0.644136346,1.723680917,0.386743891,0.142805281,-0.489012461,-0.016780124,-1.173937118,0.331606415,0.519977344,-0.961087324,1.381921669,-0.476482012,0.727395367,-0.345243116
54,AR,-1.658111408,1.736418897,1.736418897,0.23536452,Cherokee Village,-0.899928086,-0.899928086,-0.737799519,Sharp County,-0.133274394,-0.182217089,-0.065846142,-0.423564025,-0.131476082,Arkansas,Sharp County,-0.4873938,-0.486230426,-0.488488127,-0.518918323,-0.494898582,-0.773122395,1.225812131,-0.847432352,-0.138182181,-0.710229927,-0.422028543,-1.701462869,-1.421600207,1.598123941,2.08607167,-1.192498965,1.676744109,-0.904827705,1.325837539,0.363782101,0.021254614,1.950865843,-0.661768532,-1.020390673,0.446066278,0.124836133,0.117356313,-1.283319939,-0.005298468,2.86680048,-1.331099392,-0.00903566
55,AR,-1.658111408,1.736418897,1.736418897,0.23536452,Cherry Valley,-0.663542538,-0.663542538,-0.808956684,Cross County,-0.137911277,-0.199932149,-0.395385255,-0.306285732,-0.405387794,Arkansas,Cross County,-0.487315357,-0.486247262,-0.488317248,-0.519270762,-0.493059433,-0.846454498,0.231639147,1.094766165,-0.27380371,-0.755376074,-0.422028543,-1.163850053,-1.120776329,0.625252538,0.84670391,-1.235936712,-1.023306531,0.36949112,1.801800084,1.124134286,0.114202318,1.614021684,-0.581868849,-0.117141179,-0.333560356,-0.413854864,-0.204740511,-1.340937691,1.442898378,0.138533992,2.328446846,0.051668464
56,AR,-1.658111408,1.736418897,1.736418897,0.23536452,Clinton,-0.102819755,-0.102819755,-0.669687816,Van Buren County,-0.135382068,-0.188499025,0.20444759,-0.356240888,0.121282908,Arkansas,Van Buren County,-0.487578748,-0.486204526,-0.488877631,-0.518985942,-0.495194183,-0.742207881,1.243190991,-0.848334442,-0.117838952,-0.761264702,-0.422028543,-1.550893483,-1.317739197,0.892097265,1.114437513,-1.242518188,-0.494430632,1.117460866,2.314611341,0.191065025,0.56318699,0.643117929,-0.661768532,-0.311959697,-0.110809889,-0.636949115,0.418746913,-0.971757278,-0.277152963,2.681833261,-1.331099392,0.565318745
57,AR,-1.658111408,1.736418897,1.736418897,0.23536452,Conway,-0.445552091,-0.445552091,-0.472997422,Faulkner County,0.155476952,0.281515434,0.654964017,0.784397984,0.719254446,Arkansas,Faulkner County,-0.420913901,-0.420117548,-0.42165683,-0.440154234,-0.426095692,-0.626458189,0.554170331,0.201697641,-0.199211869,-0.592457371,0.002760361,-0.631306893,-0.75444068,0.471446201,0.005794141,-0.160523407,0.086636967,0.71577341,0.337063737,-0.333041964,0.627777767,0.3954384,-0.631536219,-0.193887868,-0.060184783,-0.794747488,-0.455515896,-0.387043791,0.558736093,-0.1712861,-0.187491193,-0.737485149
58,AR,-1.658111408,1.736418897,1.736418897,0.23536452,Cotter,0.820121918,0.820121918,-0.571436384,Baxter County,-0.137068207,-0.197670652,-0.08169295,-0.192353932,-0.1058954,Arkansas,Baxter County,-0.472054591,-0.471310318,-0.472743382,-0.498154102,-0.481444038,-0.795409603,1.311684142,-0.864572051,-0.094105184,-0.712192803,-0.306177024,-1.250606842,-0.767541096,-0.343912689,-0.178979754,-0.671246004,0.514608911,-0.327690556,0.057627663,0.818405209,0.865660874,-0.090013477,-0.581868849,-0.04039449,-1.11318699,-0.772982195,-2.199440132,-0.190716635,-0.394024989,1.128108617,-0.035010099,-0.279869444
59,AR,-1.658111408,1.736418897,1.736418897,0.23536452,Crossett,-0.978044742,-0.978044742,-0.773033665,Ashley County,-0.10924691,-0.167642997,0.711323979,1.578722465,0.906009662,Arkansas,Ashley County,-0.485014986,-0.483912312,-0.486050588,-0.516650005,-0.492172629,-0.678222027,-0.023421172,1.461014469,-0.222945637,-0.784819213,-0.422028543,-1.287253353,-1.240117777,0.853182409,1.286641756,-1.146428627,-0.000349201,-2.188380726,1.206079222,1.880515963,1.176011682,-0.946984648,-0.631536219,-0.335574063,0.891567212,-1.621828615,-1.357387005,-0.079749112,0.960166096,-1.803621812,3.548295592,1.573941114
60,AR,-1.658111408,1.736418897,1.736418897,0.23536452,Decatur,0.163336532,0.163336532,-0.53985506,Benton County,-0.124843698,-0.190886161,0.380703992,2.12867794,0.705466409,Arkansas,Benton County,-0.337661126,-0.335622931,-0.339614785,-0.362727163,-0.342488657,0.198168497,0.279686582,-0.748202516,0.180528412,-0.103701263,1.35436142,-0.015430204,-0.027345779,-0.666350069,-0.528416101,0.127745276,-1.472155155,1.315996045,-0.264798577,0.252607891,1.023199355,-0.382275321,-0.631536219,-0.571717722,-0.951186651,-0.484592065,-1.309072481,1.300942954,-1.425547655,-0.189782822,-0.568693926,-1.64804701
61,AR,-1.658111408,1.736418897,1.736418897,0.23536452,Diamond City,-0.415682576,-0.415682576,-0.7067655,Boone County,-0.138332812,-0.200057787,-0.6395802,-0.677679211,-0.687096475,Arkansas,Boone County,-0.474529706,-0.473458782,-0.475535244,-0.503196856,-0.481648685,-0.775998164,1.260058707,-0.842019816,0.061859574,-0.69452692,-0.151708331,-1.206571199,-1.127268399,0.382497959,0.678270563,-0.773917042,0.653786779,0.720390507,-0.052918477,0.520617147,0.733328549,0.638164339,-0.640174023,-0.843282929,-0.171560017,-0.740334256,-1.621966539,-0.261138332,-0.117089101,0.698059832,1.032357553,-0.377929952
62,AR,-1.658111408,1.736418897,1.736418897,0.23536452,Dover,-0.025700038,-0.025700038,-0.593185223,Pope County,-0.134117464,-0.195032239,0.023390925,0.365900947,0.08378173,Arkansas,Pope County,-0.457846116,-0.456396684,-0.459220065,-0.484655873,-0.466597092,-0.468290909,0.891013517,-0.635441339,-0.182259178,-0.56890286,-0.422028543,-1.077445361,-1.069915319,0.82909226,0.66318698,-0.63570603,-0.181280429,-0.433883791,0.677914333,0.80847894,0.905045494,-0.159363745,-0.638014572,-0.300152514,-0.181685038,-0.979752477,-1.529938875,-0.064811176,0.070922419,0.027553661,-0.263731739,0.187085357
63,AR,-1.658111408,1.736418897,1.736418897,0.23536452,Dumas,-0.227885167,-0.227885167,-0.774425613,Desha County,-0.113883793,-0.190509245,-0.403706302,1.575496511,-0.089527032,Arkansas,Desha County,-0.490548759,-0.489842282,-0.491199575,-0.523586097,-0.496807284,-0.516460035,-1.257320187,3.454632083,-0.226336175,-0.769116205,-0.422028543,-1.832047318,-1.634881669,3.66802367,4.07333377,-1.150377514,-0.216074896,-0.720143818,2.00139728,0.877962821,0.957033193,0.286459407,-0.635855121,-0.335574063,0.314441002,-1.888453452,-1.27916349,-2.363119297,3.401775164,-0.989766047,-1.331099392,3.021500996
64,AR,-1.658111408,1.736418897,1.736418897,0.23536452,Earle,-0.714999791,-0.714999791,-0.81123154,Crittenden County,-0.125265233,-0.189755412,0.266553359,1.556072599,0.505233302,Arkansas,Crittenden County,-0.466834591,-0.466847624,-0.466789001,-0.496638817,-0.475617615,-0.75514884,-1.643233093,4.059031993,-0.209383484,-0.680786788,-0.113091158,-1.085961204,-1.391592551,1.940945293,2.299755767,-1.23067153,1.033046469,-0.27228539,0.361629546,1.149942585,0.259137721,0.875936687,-0.60994171,-0.04039449,0.537191469,-0.56077059,-1.458617435,-0.329426039,0.586683752,-0.314635695,-0.492453379,1.592619306
65,AR,-1.658111408,1.736418897,1.736418897,0.23536452,Elkins,-0.242883853,-0.242883853,-0.480556175,Madison County,-0.13116672,-0.196791181,-0.794305917,-0.099551446,-0.725842872,Arkansas,Madison County,-0.488117011,-0.486659083,-0.489497067,-0.520433608,-0.493975664,-0.594824733,1.07860297,-0.874495035,0.072031189,-0.702378423,1.199892728,-1.013931365,-0.966610253,0.621546361,0.362772279,-0.821303675,-1.092895465,-1.722053909,1.473232392,1.648241275,0.342633116,1.440646013,-0.571071594,-0.577621313,-0.566435844,-0.495474712,1.38963877,-1.159548471,0.154765394,2.302650461,-0.949896659,-0.882241137
66,AR,-1.658111408,1.736418897,1.736418897,0.23536452,Eureka Springs,-0.297040071,-0.297040071,-0.431337399,Carroll County,-0.129480581,-0.183222199,1.076091845,0.830638028,1.102986214,Arkansas,Carroll County,-0.480543707,-0.479369326,-0.481649196,-0.511883875,-0.487497847,-0.067840111,0.687067491,-0.83570519,-0.090714646,-0.549274101,1.35436142,-1.238984354,-1.117672005,0.236103976,0.651874292,-0.87922067,0.243212068,-0.710909623,0.324780833,1.286925093,-0.032308469,0.415252763,-0.661768532,1.222974084,-1.285312351,0.886621382,-1.495428501,-0.749822232,-0.14503676,1.904970939,-0.263731739,-0.956953905
67,AR,-1.658111408,1.736418897,1.736418897,0.23536452,Fairfield Bay,-0.818326133,-0.818326133,-0.720864166,Van Buren County,-0.131588255,-0.191137438,0.098138576,0.404225138,0.157065814,Arkansas,Van Buren County,-0.487578748,-0.486204526,-0.488877631,-0.518985942,-0.495194183,-0.742207881,1.243190991,-0.848334442,-0.117838952,-0.761264702,-0.422028543,-1.550893483,-1.317739197,0.892097265,1.114437513,-1.242518188,-0.494430632,1.117460866,2.314611341,0.191065025,0.56318699,0.643117929,-0.661768532,-0.311959697,-0.110809889,-0.636949115,0.418746913,-0.971757278,-0.277152963,2.681833261,-1.331099392,0.565318745
68,AR,-1.658111408,1.736418897,1.736418897,0.23536452,Farmington,0.024934703,0.024934703,-0.39007379,Washington County,-0.122736024,-0.183976031,-0.533937772,-0.06782456,-0.488056203,Arkansas,Washington County,-0.355607466,-0.352190325,-0.358897731,-0.378499856,-0.359753917,0.176600232,0.216304859,-0.604770299,-0.022903881,-0.356912259,5.988422195,-0.721195984,-0.614190163,0.77164652,0.273527745,0.101419369,-0.546622333,-0.323073459,0.125183637,0.21488807,0.218177716,1.361388564,-0.527882577,-0.004972941,-0.475310653,-0.664155731,-0.947863899,-0.10108902,0.302125775,-0.305387334,-0.339972286,-0.802858821
69,AR,-1.658111408,1.736418897,1.736418897,0.23536452,Fayetteville,0.170390115,0.170390115,-0.297625918,Washington County,0.313552507,0.929183045,2.041904323,1.069712671,2.005888652,Arkansas,Washington County,-0.355607466,-0.352190325,-0.358897731,-0.378499856,-0.359753917,0.176600232,0.216304859,-0.604770299,-0.022903881,-0.356912259,5.988422195,-0.721195984,-0.614190163,0.77164652,0.273527745,0.101419369,-0.546622333,-0.323073459,0.125183637,0.21488807,0.218177716,1.361388564,-0.527882577,-0.004972941,-0.475310653,-0.664155731,-0.947863899,-0.10108902,0.302125775,-0.305387334,-0.339972286,-0.802858821
70,AR,-1.658111408,1.736418897,1.736418897,0.23536452,Fort Smith,-0.824228068,-0.824228068,-0.608249358,Sebastian County,0.715696717,1.028060719,2.405537881,2.90215451,2.645181601,Arkansas,Sebastian County,-0.417036369,-0.416500513,-0.417526834,-0.44079047,-0.428677188,0.094640823,-0.035688602,-0.226794833,0.082202804,0.11221509,-0.344794197,-1.100065842,-0.885799725,1.540678201,1.682585817,-0.925291008,0.121431434,0.341788537,0.023849676,1.163839361,0.470239286,1.455506785,-0.566752693,-0.412320752,0.041065429,-1.431382303,-1.787616335,1.294540981,-1.039361829,-0.92502752,0.19371154,-0.681450573
71,AR,-1.658111408,1.736418897,1.736418897,0.23536452,Gassville,-0.285973775,-0.285973775,-0.655237288,Baxter County,-0.135382068,-0.189504135,0.283086142,-0.278138024,0.204872872,Arkansas,Baxter County,-0.472054591,-0.471310318,-0.472743382,-0.498154102,-0.481444038,-0.795409603,1.311684142,-0.864572051,-0.094105184,-0.712192803,-0.306177024,-1.250606842,-0.767541096,-0.343912689,-0.178979754,-0.671246004,0.514608911,-0.327690556,0.057627663,0.818405209,0.865660874,-0.090013477,-0.581868849,-0.04039449,-1.11318699,-0.772982195,-2.199440132,-0.190716635,-0.394024989,1.128108617,-0.035010099,-0.279869444
72,AR,-1.658111408,1.736418897,1.736418897,0.23536452,Gentry,0.051446385,0.051446385,-0.507595809,Benton County,-0.123157558,-0.197545013,-0.869398852,0.561283606,-0.679321088,Arkansas,Benton County,-0.337661126,-0.335622931,-0.339614785,-0.362727163,-0.342488657,0.198168497,0.279686582,-0.748202516,0.180528412,-0.103701263,1.35436142,-0.015430204,-0.027345779,-0.666350069,-0.528416101,0.127745276,-1.472155155,1.315996045,-0.264798577,0.252607891,1.023199355,-0.382275321,-0.631536219,-0.571717722,-0.951186651,-0.484592065,-1.309072481,1.300942954,-1.425547655,-0.189782822,-0.568693926,-1.64804701
